family	group	sample	library	c	rank	taxon_classified	taxon_total	taxon_precision	taxon_recall	read_classified	read_total	read_tp	read_fp	read_vp	read_fn	read_ppv	read_sensitivity	read_recall	read_index	read_softIndex	read_tp_frac	read_vp_frac	read_fp_frac	read_fn_frac	read_classified_frac
cami2	plant_associated	S12	std_R100	0	Genus	126	80	0.293650793650794	0.4625	8337799	10344082	8192288	115941	29570	2006283	0.986045040405121	0.791978253846016	0.803278027872728	1.8560488982976	0.110456877662031	0.791978253846016	0.0028586393650011	0.0112084378294758	0.193954668959507	0.806045331040493
cami2	plant_associated	S12	std_R100	0	Species	558	97	0.0448028673835125	0.257731958762887	8337799	10344082	4123857	3466959	746983	2006283	0.543269261170341	0.398668243349192	0.672718241345222	4.84099961697906	3.09540759634349	0.398668243349192	0.0722135613387442	0.335163526352556	0.193954668959507	0.806045331040493
cami2	plant_associated	S13	std_R100	0	Genus	132	93	0.310606060606061	0.440860215053763	11311747	13749253	11201345	85755	24647	2437506	0.99240238856748	0.814687532479037	0.821282159325591	1.65866160147028	0.0631164471262549	0.814687532479037	0.0017926064783301	0.0062370661155191	0.177282794927114	0.822717205072887
cami2	plant_associated	S13	std_R100	0	Species	568	111	0.056338028169014	0.288288288288288	11311747	13749253	3514575	6424192	1372980	2437506	0.353622838728386	0.255619341647143	0.590478355385285	5.9057480431846	4.31020288884058	0.255619341647143	0.099858515949921	0.467239347475823	0.177282794927114	0.822717205072887
cami2	plant_associated	S14	std_R100	0	Genus	130	97	0.369230769230769	0.494845360824742	11917175	14958826	11628058	203727	85390	3041651	0.982781380831379	0.777337606574206	0.79265771393284	1.96915299369082	0.139139127629401	0.777337606574206	0.0057083356675182	0.0136191837514521	0.203334874006824	0.796665125993176
cami2	plant_associated	S14	std_R100	0	Species	566	121	0.0724381625441696	0.338842975206612	11917175	14958826	4544733	6433634	938808	3041651	0.413971677208459	0.303816155091315	0.599064455477076	5.77443697787514	3.94442311181372	0.303816155091315	0.0627594705627299	0.430089500339131	0.203334874006824	0.796665125993176
cami2	plant_associated	S15	std_R100	0	Genus	138	103	0.36231884057971	0.485436893203884	8933564	11535658	8801685	106748	25131	2602094	0.988017196739314	0.762998088188814	0.771821779429433	2.12182894118394	0.0917023545600952	0.762998088188814	0.0021785493293923	0.0092537417458111	0.225569620735982	0.774430379264018
cami2	plant_associated	S15	std_R100	0	Species	580	127	0.0724137931034482	0.330708661417323	8933564	11535658	2074556	5484175	1374833	2602094	0.274458239088016	0.17983854930512	0.443598729860049	6.43424397637309	4.40411738974925	0.17983854930512	0.119181151174905	0.475410678783993	0.225569620735982	0.774430379264018
cami2	plant_associated	S16	std_R100	0	Genus	133	106	0.406015037593985	0.509433962264151	8023325	10492062	7626147	339979	57199	2468737	0.957321915319944	0.726849212290206	0.755446719348137	2.42868932722662	0.311028089616702	0.726849212290206	0.0054516452533353	0.0324034493886902	0.235295693067769	0.764704306932231
cami2	plant_associated	S16	std_R100	0	Species	575	133	0.08	0.345864661654135	8023325	10492062	1922365	5202382	898578	2468737	0.269815194841305	0.183220895949719	0.437786459982027	6.67980850665961	4.56214726904969	0.183220895949719	0.0856436037072598	0.495839807275252	0.235295693067769	0.764704306932231
cami2	plant_associated	S17	std_R100	0	Genus	133	93	0.323308270676692	0.462365591397849	11139283	13620159	10985402	123265	30616	2480876	0.988903709148902	0.806554607769263	0.815771217555437	1.72908987332674	0.0897636363863308	0.806554607769263	0.0022478445369103	0.0090501880337813	0.182147359660045	0.817852640339955
cami2	plant_associated	S17	std_R100	0	Species	571	115	0.0577933450087565	0.28695652173913	11139283	13620159	3210508	6550784	1377991	2480876	0.328901952733306	0.235717365707698	0.564099698772741	6.07522459906672	4.43589836212632	0.235717365707698	0.101172901138672	0.480962373493584	0.182147359660045	0.817852640339955
cami2	plant_associated	S18	std_R100	0	Genus	128	96	0.34375	0.458333333333333	10402840	12764683	10238216	129444	35180	2361843	0.987514636861162	0.802073659016836	0.812553020585062	1.76684121336973	0.101575652133313	0.802073659016836	0.0027560418069136	0.0101407923722038	0.185029506804047	0.814970493195953
cami2	plant_associated	S18	std_R100	0	Species	567	120	0.0634920634920634	0.3	10402840	12764683	3686857	5321544	1394439	2361843	0.409268748138543	0.288832632976471	0.609528824375486	5.53412309573219	3.86885753449577	0.288832632976471	0.109241960807017	0.416895899412465	0.185029506804047	0.814970493195953
cami2	plant_associated	S19	std_R100	0	Genus	135	89	0.296296296296296	0.449438202247191	10156780	13041833	9983394	134411	38975	2885053	0.986715399239262	0.765490096369122	0.775804104411356	2.09544126197598	0.104503561730932	0.765490096369122	0.0029884602877524	0.0103061433158973	0.221215300027228	0.778784699972772
cami2	plant_associated	S19	std_R100	0	Species	572	110	0.0559440559440559	0.290909090909091	10156780	13041833	3656007	4626675	1874098	2885053	0.441403762694258	0.280329229794616	0.558931885657676	5.3362049644402	3.34526726419515	0.280329229794616	0.143698972376046	0.354756497802111	0.221215300027228	0.778784699972772
cami2	plant_associated	S2	std_R100	0	Genus	121	71	0.247933884297521	0.422535211267606	9149357	11108522	9040680	88039	20638	1959165	0.990355821008402	0.813850843523558	0.821891581199553	1.66560303882011	0.0783095176838107	0.813850843523558	0.0018578529168866	0.0079253567666337	0.176365946792922	0.823634053207078
cami2	plant_associated	S2	std_R100	0	Species	553	81	0.0379746835443038	0.259259259259259	9149357	11108522	3291961	4776449	1080947	1959165	0.408006162304593	0.296345544438765	0.626905734122548	5.55955031641473	3.97225679527844	0.296345544438765	0.0973079046879503	0.429980604080363	0.176365946792922	0.823634053207078
cami2	plant_associated	S3	std_R100	0	Genus	124	97	0.387096774193548	0.494845360824742	8632464	10764712	8521076	87607	23781	2132248	0.989823414336432	0.791574916263436	0.799851389106349	1.86478820798922	0.0820900735662975	0.791574916263436	0.0022091626789458	0.0081383505661832	0.198077570491435	0.801922429508565
cami2	plant_associated	S3	std_R100	0	Species	564	130	0.0726950354609929	0.315384615384615	8632464	10764712	2506723	4940320	1185421	2132248	0.336606489313947	0.232864845803585	0.540361860421201	6.02988403219705	4.24718589777414	0.232864845803585	0.110121013920298	0.458936569784682	0.198077570491435	0.801922429508565
cami2	plant_associated	S4	std_R100	0	Genus	127	98	0.37007874015748	0.479591836734694	8633158	11093542	8478441	122978	31739	2460384	0.98570259163052	0.764268166109616	0.775077853425756	2.10720191981966	0.111134658344468	0.764268166109616	0.0028610339240614	0.0110855486913016	0.221785251275021	0.778214748724979
cami2	plant_associated	S4	std_R100	0	Species	568	128	0.079225352112676	0.3515625	8633158	11093542	3032682	3814905	1785571	2460384	0.442883310573491	0.273373643873165	0.552092765679495	5.26049371787658	3.26442645640139	0.273373643873165	0.160955896682953	0.343885208168861	0.221785251275021	0.778214748724979
cami2	plant_associated	S5	std_R100	0	Genus	122	82	0.270491803278689	0.402439024390244	9627971	11864479	9524161	81325	22485	2236508	0.991533484094402	0.802745826428619	0.80983156655459	1.76542720502097	0.0688864635353987	0.802745826428619	0.0018951527496487	0.0068544939900015	0.18850452683173	0.81149547316827
cami2	plant_associated	S5	std_R100	0	Species	557	99	0.0502692998204667	0.282828282828283	9627971	11864479	3267928	5430475	929568	2236508	0.375692871438585	0.27543796908402	0.593689889391029	5.89956853562639	4.20302779414081	0.27543796908402	0.0783488259366466	0.457708678147603	0.18850452683173	0.81149547316827
cami2	plant_associated	S6	std_R100	0	Genus	132	93	0.318181818181818	0.451612903225806	11745040	14297667	11503009	203800	38231	2552627	0.982591327833229	0.804537481534575	0.818391213318273	1.74520402524412	0.138393417611419	0.804537481534575	0.0026739327472097	0.0142540737590265	0.178534511959189	0.821465488040811
cami2	plant_associated	S6	std_R100	0	Species	572	116	0.0646853146853146	0.318965517241379	11745040	14297667	4566557	5938971	1239512	2552627	0.434681341099657	0.319391758109907	0.641443878961409	5.43936056141187	3.83254995377917	0.319391758109907	0.0866933045789918	0.415380425351912	0.178534511959189	0.821465488040811
cami2	plant_associated	S7	std_R100	0	Genus	131	99	0.374045801526718	0.494949494949495	11023496	13194759	10918836	83359	21301	2171263	0.992423420962817	0.827513105771769	0.834129367547182	1.54415529681141	0.0631606837229846	0.827513105771769	0.0016143530927696	0.0063175841256365	0.164554957009825	0.835445042990175
cami2	plant_associated	S7	std_R100	0	Species	573	133	0.0785340314136125	0.338345864661654	11023496	13194759	2908505	6659134	1455857	2171263	0.303994015660499	0.220428808135109	0.572566503037147	6.13814075725066	4.65714614416224	0.220428808135109	0.110336005379105	0.504680229475961	0.164554957009825	0.835445042990175
cami2	plant_associated	S8	std_R100	0	Genus	128	100	0.3828125	0.49	11653789	13647560	11545431	86630	21728	1993771	0.992552480596517	0.845970341951235	0.852740877933574	1.37822035587314	0.0634110419738037	0.845970341951235	0.0015920794632886	0.0063476548188833	0.146089923766593	0.853910076233407
cami2	plant_associated	S8	std_R100	0	Species	563	123	0.0781527531083481	0.357723577235772	11653789	13647560	5668438	4626595	1358756	1993771	0.55059930356707	0.415344427868425	0.739791618839946	4.47010733054114	3.1552980166418	0.415344427868425	0.0995603609729504	0.339005287392032	0.146089923766593	0.853910076233407
cami2	plant_associated	S9	std_R100	0	Genus	126	88	0.317460317460317	0.454545454545455	12388412	14551574	12289840	77887	20685	2163162	0.993702399802324	0.844571178348129	0.850331301414059	1.39187252183166	0.0539789029008138	0.844571178348129	0.0014214957089865	0.0053524793950125	0.148654846547872	0.851345153452128
cami2	plant_associated	S9	std_R100	0	Species	567	106	0.054673721340388	0.292452830188679	12388412	14551574	5618606	5249698	1520108	2163162	0.516971737264618	0.386116718370123	0.72202178219654	4.69362682002648	3.35573320109563	0.386116718370123	0.104463475909891	0.360764959172114	0.148654846547872	0.851345153452128
cami2	plant_associated	S0	std_R100	0.05	Genus	77	78	0.415584415584416	0.41025641025641	9131807	11404069	9024753	32886	74168	2272262	0.99636925251713	0.791362539107752	0.798861734714878	1.84282417091654	0.0495731830454556	0.791362539107752	0.0065036435679229	0.0028837075608714	0.199250109763454	0.800749890236546
cami2	plant_associated	S0	std_R100	0.05	Species	449	89	0.0579064587973273	0.292134831460674	9131807	11404069	3171094	3031047	2929666	2272262	0.511290214137344	0.278066889984619	0.582562301638915	4.45934174898451	2.66609076111343	0.278066889984619	0.256896551572952	0.265786448678976	0.199250109763454	0.800749890236546
cami2	plant_associated	S1	std_R100	0.05	Genus	90	79	0.355555555555556	0.405063291139241	10019148	13519735	9830301	54143	134704	3500587	0.994522403081043	0.727107520968421	0.73740781559338	2.40660279214053	0.0762847052845346	0.727107520968421	0.0099635089001374	0.0040047382585531	0.258924231872888	0.741075768127112
cami2	plant_associated	S1	std_R100	0.05	Species	481	91	0.0561330561330561	0.296703296703297	10019148	13519735	3277416	2167269	4574463	3500587	0.601947771083176	0.242417177555625	0.483537112627421	4.14168805823487	1.81136997137888	0.242417177555625	0.33835448697774	0.160304103593746	0.258924231872888	0.741075768127112
cami2	plant_associated	S10	std_R100	0.05	Genus	100	96	0.45	0.46875	11372893	13964644	11254474	30944	87475	2591751	0.997258054597535	0.805926309328043	0.812818945235976	1.71277427480428	0.0424302975428525	0.805926309328043	0.0062640336552797	0.0022158817654069	0.18559377525127	0.81440622474873
cami2	plant_associated	S10	std_R100	0.05	Species	509	120	0.0785854616895874	0.333333333333333	11372893	13964644	4452731	3218367	3701795	2591751	0.580455496722894	0.318857466040667	0.632087781614035	4.0258391119745	2.35549513471307	0.318857466040667	0.265083377707301	0.230465381000762	0.18559377525127	0.81440622474873
cami2	plant_associated	S11	std_R100	0.05	Genus	81	87	0.432098765432099	0.402298850574713	12332868	14805076	12218319	26781	87768	2472208	0.997812921086802	0.825279046186592	0.83171413796115	1.54146652134714	0.0386122300216494	0.825279046186592	0.0059282370451863	0.0018089066209454	0.166983810147277	0.833016189852724
cami2	plant_associated	S11	std_R100	0.05	Species	485	108	0.0577319587628866	0.259259259259259	12332868	14805076	5718658	3031778	3582432	2472208	0.653528349901651	0.386263332927166	0.698175015926277	3.60424802952717	2.10139373820168	0.386263332927166	0.241973225939536	0.204779630986021	0.166983810147277	0.833016189852724
cami2	plant_associated	S12	std_R100	0.05	Genus	82	80	0.426829268292683	0.4375	8059401	10344082	7905796	44613	108992	2284681	0.994388590574397	0.764282031020249	0.775802349585795	2.06108362250029	0.0732678839939589	0.764282031020249	0.0105366527450188	0.0043129008451402	0.220868415389592	0.779131584610408
cami2	plant_associated	S12	std_R100	0.05	Species	483	97	0.05175983436853	0.257731958762887	8059401	10344082	3721183	2020303	2317915	2284681	0.648121932196647	0.359740284348094	0.619591619124243	3.99360242890573	2.0057866903994	0.359740284348094	0.224081266950513	0.195310033311801	0.220868415389592	0.779131584610408
cami2	plant_associated	S13	std_R100	0.05	Genus	86	93	0.453488372093023	0.419354838709677	10956484	13749253	10834059	30007	92418	2792769	0.997237958605922	0.787974372134981	0.795053625098959	1.87172757676363	0.0436340068802288	0.787974372134981	0.0067216742611398	0.0021824458390575	0.203121507764822	0.796878492235178
cami2	plant_associated	S13	std_R100	0.05	Species	492	111	0.065040650406504	0.288288288288288	10956484	13749253	3175533	3751761	4029190	2792769	0.45840886787828	0.230960401994203	0.532066406827269	4.59424333816535	2.76614976828196	0.230960401994203	0.293047920494299	0.272870169746676	0.203121507764822	0.796878492235178
cami2	plant_associated	S14	std_R100	0.05	Genus	94	97	0.48936170212766	0.474226804123711	11263393	14958826	10906150	73152	284091	3695433	0.99333728136816	0.729077936998532	0.746915591275275	2.32554600207262	0.102183219458532	0.729077936998532	0.0189915304850795	0.0048902233370453	0.247040309179343	0.752959690820657
cami2	plant_associated	S14	std_R100	0.05	Species	508	121	0.0807086614173228	0.338842975206612	11263393	14958826	3676621	3971590	3615182	3695433	0.480716470819124	0.245782723858142	0.498724100501706	4.89373103210105	2.67036824948696	0.245782723858142	0.241675516514464	0.26550145044805	0.247040309179343	0.752959690820657
cami2	plant_associated	S15	std_R100	0.05	Genus	92	103	0.521739130434783	0.466019417475728	8589491	11535658	8456549	37104	95838	2946167	0.995631561590755	0.733079031989333	0.741625854752499	2.35710932137551	0.0585405704642072	0.733079031989333	0.0083079786172578	0.0032164615143756	0.255396527879034	0.744603472120966
cami2	plant_associated	S15	std_R100	0.05	Species	501	127	0.0838323353293413	0.330708661417323	8589491	11535658	1773545	2829890	3986056	2946167	0.385265567994335	0.153744589168646	0.375773987904347	4.87324598215377	2.57467723124247	0.153744589168646	0.345542144193248	0.245316738759072	0.255396527879034	0.744603472120966
cami2	plant_associated	S16	std_R100	0.05	Genus	103	106	0.504854368932039	0.490566037735849	7690524	10492062	7365682	117438	207404	2801538	0.984306278664514	0.702024254145658	0.72445388218215	2.56902780406749	0.165892748251012	0.702024254145658	0.0197677062907176	0.0111930333617929	0.267015006201831	0.732984993798169
cami2	plant_associated	S16	std_R100	0.05	Species	517	133	0.0870406189555125	0.338345864661654	7690524	10492062	1680052	3040754	2969718	2801538	0.355882448886906	0.16012600764273	0.374878558725809	5.33989953547739	2.93676447966091	0.16012600764273	0.283044267180274	0.289814718975164	0.267015006201831	0.732984993798169
cami2	plant_associated	S17	std_R100	0.05	Genus	90	93	0.455555555555556	0.440860215053763	10782053	13620159	10620425	45753	115875	2838106	0.995710459735437	0.779757784031743	0.789122156051058	1.93474914646738	0.0593705991244307	0.779757784031743	0.008507609933188	0.0033592118858524	0.208375394149217	0.791624605850783
cami2	plant_associated	S17	std_R100	0.05	Species	499	115	0.0661322645290581	0.28695652173913	10782053	13620159	2807192	3813164	4161697	2838106	0.424024327392666	0.206105670278886	0.497261969164427	4.72124532466912	2.84586677732617	0.206105670278886	0.305554215629935	0.279964719941963	0.208375394149217	0.791624605850783
cami2	plant_associated	S18	std_R100	0.05	Genus	97	96	0.43298969072165	0.4375	9971895	12764683	9790456	43789	137650	2792788	0.995547294174591	0.766995623784782	0.778055007118991	2.03779811844916	0.068685998704394	0.766995623784782	0.0107836598840723	0.0034304808039494	0.218790235527196	0.781209764472804
cami2	plant_associated	S18	std_R100	0.05	Species	513	120	0.0701754385964912	0.3	9971895	12764683	3372196	2934780	3664919	2792788	0.53467715748403	0.264181727035446	0.546991849451677	4.35248059039147	2.38336847064671	0.264181727035446	0.287113984734286	0.229914052703071	0.218790235527196	0.781209764472804
cami2	plant_associated	S19	std_R100	0.05	Genus	88	89	0.420454545454545	0.415730337078652	9584783	13041833	9389554	40501	154728	3457050	0.995705115187557	0.719956619594807	0.730897753211666	2.45737742539718	0.0717120055133353	0.719956619594807	0.0118639764824469	0.0031054683800965	0.26507393554265	0.73492606445735
cami2	plant_associated	S19	std_R100	0.05	Species	497	110	0.0643863179074446	0.290909090909091	9584783	13041833	3366976	2164506	4053301	3457050	0.608693294129855	0.258167391040815	0.493400230303929	4.2220540624926	1.83638864260875	0.258167391040815	0.310792278968762	0.165966394447774	0.26507393554265	0.73492606445735
cami2	plant_associated	S2	std_R100	0.05	Genus	75	71	0.373333333333333	0.394366197183099	8868111	11108522	8750472	49513	68126	2240411	0.99437351313667	0.78772603592089	0.796157324211349	1.87775025336404	0.0625943757414353	0.78772603592089	0.0061327690578458	0.0044572086187523	0.201683986402512	0.798316013597489
cami2	plant_associated	S2	std_R100	0.05	Species	456	81	0.0460526315789473	0.259259259259259	8868111	11108522	3052182	2883938	2931991	2240411	0.514171209476897	0.274760404669496	0.576689346790883	4.43197753940623	2.61682166178363	0.274760404669496	0.26394069346039	0.259614915467602	0.201683986402512	0.798316013597489
cami2	plant_associated	S3	std_R100	0.05	Genus	95	97	0.494736842105263	0.484536082474227	8300873	10764712	8182635	33703	84535	2463839	0.995898050932179	0.760135059813955	0.768576995538617	2.11768275825679	0.0577529617141637	0.760135059813955	0.0078529736791843	0.0031308780021239	0.228881088504737	0.771118911495264
cami2	plant_associated	S3	std_R100	0.05	Species	499	130	0.0821643286573146	0.315384615384615	8300873	10764712	2331976	2906790	3062107	2463839	0.445138416184269	0.216631527160225	0.48625228454392	4.79637541626752	2.73644561972489	0.216631527160225	0.284457865663289	0.270029518671749	0.228881088504737	0.771118911495264
cami2	plant_associated	S4	std_R100	0.05	Genus	96	98	0.479166666666667	0.469387755102041	8150929	11093542	7989638	47463	113828	2942613	0.99409451243676	0.720206224486282	0.730831921074626	2.46530116350576	0.0780098006569956	0.720206224486282	0.0102607444944094	0.0042784351472234	0.265254595872085	0.734745404127915
cami2	plant_associated	S4	std_R100	0.05	Species	502	128	0.0876494023904382	0.34375	8150929	11093542	2843795	1773744	3533390	2942613	0.61586810636575	0.256346890830719	0.491461196652569	4.17405126333862	1.78675990048985	0.256346890830719	0.31850873237781	0.159889780919385	0.265254595872085	0.734745404127915
cami2	plant_associated	S5	std_R100	0.05	Genus	85	82	0.364705882352941	0.378048780487805	9346501	11864479	9243823	34539	68139	2517978	0.996277467941001	0.779117481686301	0.785919010192402	1.95763379074631	0.0475792489497435	0.779117481686301	0.0057431093265873	0.002911126565271	0.212228282421841	0.787771717578159
cami2	plant_associated	S5	std_R100	0.05	Species	489	99	0.0572597137014314	0.282828282828283	9346501	11864479	3072915	3414104	2859482	2517978	0.473702173525313	0.259001259136621	0.549628655028812	4.75652854204555	2.84647400024898	0.259001259136621	0.241012015782573	0.287758442658966	0.212228282421841	0.787771717578159
cami2	plant_associated	S6	std_R100	0.05	Genus	94	93	0.425531914893617	0.43010752688172	11381338	14297667	11177555	71121	132662	2916329	0.993677389232297	0.781774746887027	0.793078401950804	1.91330802430914	0.0775567090770821	0.781774746887027	0.0092785767076544	0.0049743080462008	0.203972368359118	0.796027631640882
cami2	plant_associated	S6	std_R100	0.05	Species	496	116	0.0745967741935483	0.318965517241379	11381338	14297667	4317203	3603659	3460476	2916329	0.54504206739115	0.301951570140779	0.596831948763066	4.36969870678902	2.53394739155696	0.301951570140779	0.242030815237199	0.252045246262904	0.203972368359118	0.796027631640882
cami2	plant_associated	S7	std_R100	0.05	Genus	96	99	0.479166666666667	0.464646464646465	10704509	13194759	10595396	32821	76292	2490250	0.996911899709989	0.803000342787617	0.809696059330965	1.74191025391218	0.0433381162929922	0.803000342787617	0.0057819926836102	0.0024874270155294	0.188730237513243	0.811269762486757
cami2	plant_associated	S7	std_R100	0.05	Species	504	133	0.0873015873015873	0.330827067669173	10704509	13194759	2504046	3901692	4298771	2490250	0.390906715198155	0.189775804165881	0.501381175645176	4.70083644574334	3.00226430812416	0.189775804165881	0.325793824654168	0.295700133666708	0.188730237513243	0.811269762486757
cami2	plant_associated	S8	std_R100	0.05	Genus	90	100	0.511111111111111	0.46	11332491	13647560	11215081	31665	85745	2315069	0.997184518971087	0.8217645498536	0.828895540699844	1.57049186814346	0.0437998440746923	0.8217645498536	0.0062828080623935	0.0023201949652538	0.169632447118752	0.830367552881248
cami2	plant_associated	S8	std_R100	0.05	Species	495	123	0.0888888888888888	0.357723577235772	11332491	13647560	5347500	2483333	3501658	2315069	0.682877543168141	0.391828282857888	0.69787299794625	3.43756004736378	1.91086802329501	0.391828282857888	0.25657758603003	0.181961683993329	0.169632447118752	0.830367552881248
cami2	plant_associated	S9	std_R100	0.05	Genus	84	88	0.44047619047619	0.420454545454545	12038931	14551574	11931055	28198	79678	2512643	0.997642160425906	0.819915082725759	0.826038802528272	1.59183123420188	0.0377871837094739	0.819915082725759	0.0054755588639414	0.0019377972444767	0.172671561165823	0.827328438834177
cami2	plant_associated	S9	std_R100	0.05	Species	493	106	0.0628803245436105	0.292452830188679	12038931	14551574	5284174	3006389	3748368	2512643	0.63737215433982	0.36313418740818	0.677734773049053	3.68592834012321	2.1318842896308	0.36313418740818	0.257591927856052	0.206602323569945	0.172671561165823	0.827328438834177
cami2	plant_associated	S0	std_R100	0.1	Genus	65	78	0.492307692307692	0.41025641025641	8677362	11404069	8539615	16644	121103	2726707	0.998054757341964	0.748821758268913	0.757977181905506	2.20133024449431	0.0494348990697975	0.748821758268913	0.0106192798377491	0.0014594790683921	0.239099482824946	0.760900517175054
cami2	plant_associated	S0	std_R100	0.1	Species	417	89	0.0623501199040767	0.292134831460674	8677362	11404069	2762915	1576302	4338145	2726707	0.636731235151411	0.242274489921097	0.503297859123998	3.8019838357695	1.65008849034498	0.242274489921097	0.380403257819643	0.138222769434313	0.239099482824946	0.760900517175054
cami2	plant_associated	S1	std_R100	0.1	Genus	62	79	0.467741935483871	0.367088607594937	9053463	13519735	8813356	32155	207952	4466272	0.996364822789775	0.65188822118185	0.663674916194942	3.05261967042993	0.0794513353996953	0.65188822118185	0.0153813665726436	0.0023783750199245	0.330352037225582	0.669647962774418
cami2	plant_associated	S1	std_R100	0.1	Species	401	91	0.0648379052369077	0.285714285714286	9053463	13519735	2945625	1035898	5071940	4466272	0.739823680536317	0.217875942095019	0.397418501633253	4.08057436037023	1.10740602533999	0.217875942095019	0.375150844302791	0.0766211763766079	0.330352037225582	0.669647962774418
cami2	plant_associated	S10	std_R100	0.1	Genus	86	96	0.511627906976744	0.458333333333333	10851291	13964644	10694117	14133	143041	3113353	0.998680176499428	0.765799471866236	0.774516765200287	2.04968955886022	0.0431810506590793	0.765799471866236	0.0102430824588152	0.0010120558748221	0.222945389800127	0.777054610199873
cami2	plant_associated	S10	std_R100	0.1	Species	464	120	0.0862068965517241	0.333333333333333	10851291	13964644	4092553	1647289	5111449	3113353	0.713007953877476	0.293065329842995	0.567944266827794	3.45801847866655	1.45150997046541	0.293065329842995	0.36602787725917	0.117961403097709	0.222945389800127	0.777054610199873
cami2	plant_associated	S11	std_R100	0.1	Genus	73	87	0.479452054794521	0.402298850574713	11750707	14805076	11592440	12551	145716	3054369	0.998918482573575	0.783004423617954	0.791465226316531	1.89859849419213	0.0418487551161513	0.783004423617954	0.0098423000327725	0.0008477497852763	0.206305526563997	0.793694473436003
cami2	plant_associated	S11	std_R100	0.1	Species	453	108	0.0618101545253863	0.259259259259259	11750707	14805076	5301429	1589178	4860100	3054369	0.769370390736259	0.35808184976558	0.634461125077461	3.1754596869344	1.31870994785842	0.35808184976558	0.328272546523908	0.107340077146514	0.206305526563997	0.793694473436003
cami2	plant_associated	S12	std_R100	0.1	Genus	73	80	0.452054794520548	0.4125	7626216	10344082	7427358	20398	178460	2717866	0.997261188470729	0.718029690793248	0.732103894403909	2.43613652714663	0.071422674336882	0.718029690793248	0.017252376769635	0.0019719487915892	0.262745983645528	0.737254016354472
cami2	plant_associated	S12	std_R100	0.1	Species	438	97	0.0570776255707762	0.257731958762887	7626216	10344082	3127142	1022645	3476429	2717866	0.753566869817656	0.302312181979996	0.535010730524235	3.62698091527117	1.26226706246142	0.302312181979996	0.336079025668977	0.0988628087054994	0.262745983645528	0.737254016354472
cami2	plant_associated	S13	std_R100	0.1	Genus	77	93	0.493506493506494	0.408602150537634	10408233	13749253	10241564	12919	153750	3341020	0.998740160766759	0.744881485561434	0.754021767875686	2.23237756989416	0.0454093033272427	0.744881485561434	0.0111824256925085	0.0009396146830667	0.242996474062991	0.757003525937009
cami2	plant_associated	S13	std_R100	0.1	Species	445	111	0.0719101123595505	0.288288288288288	10408233	13749253	2811734	1927635	5668864	3341020	0.593271804748691	0.204500855428291	0.456987878923812	3.88683530661629	1.69986704004938	0.204500855428291	0.412303417502027	0.140199253006691	0.242996474062991	0.757003525937009
cami2	plant_associated	S14	std_R100	0.1	Genus	78	97	0.58974358974359	0.474226804123711	10162864	14958826	9635669	26234	500961	4795962	0.99728479989915	0.644146071356135	0.667677062973686	3.00128399113674	0.115786292319998	0.644146071356135	0.0334893259671581	0.0017537472526253	0.320610855424082	0.679389144575918
cami2	plant_associated	S14	std_R100	0.1	Species	419	121	0.0978520286396181	0.338842975206612	10162864	14958826	2380541	1912748	5869575	4795962	0.554479561007889	0.159139560818476	0.331713231360734	4.4952006928886	1.60970299407186	0.159139560818476	0.392382062603041	0.127867521154401	0.320610855424082	0.679389144575918
cami2	plant_associated	S15	std_R100	0.1	Genus	81	103	0.555555555555556	0.436893203883495	8081544	11535658	7919423	15089	147032	3454114	0.998098307747219	0.686516798608281	0.696302566211373	2.74864390050399	0.053780200487914	0.686516798608281	0.0127458702399117	0.0013080311500219	0.299429300001786	0.700570699998214
cami2	plant_associated	S15	std_R100	0.1	Species	447	127	0.0939597315436241	0.330708661417323	8081544	11535658	1510421	1360340	5210783	3454114	0.526139584590985	0.130934967038725	0.304242189852625	4.23715977016656	1.54229607015049	0.130934967038725	0.451710947047841	0.117924785911649	0.299429300001786	0.700570699998214
cami2	plant_associated	S16	std_R100	0.1	Genus	85	106	0.588235294117647	0.471698113207547	7230974	10492062	6949066	39915	241993	3261088	0.994288867003645	0.662316520813545	0.680603446333914	2.90517126185492	0.107838192340076	0.662316520813545	0.023064389059081	0.0038043046257256	0.310814785501649	0.689185214498351
cami2	plant_associated	S16	std_R100	0.1	Species	457	133	0.0984682713347921	0.338345864661654	7230974	10492062	1446023	1563285	4221666	3261088	0.480516783260471	0.13782066861595	0.307199681503156	4.59120809617785	1.79387502666301	0.13782066861595	0.402367618491008	0.148996927391394	0.310814785501649	0.689185214498351
cami2	plant_associated	S17	std_R100	0.1	Genus	72	93	0.527777777777778	0.408602150537634	10241295	13620159	10038174	19964	183157	3378864	0.998015139581501	0.737008576772121	0.748166174978412	2.288665719688	0.0559622688692558	0.737008576772121	0.0134474935277921	0.0014657684980035	0.248078161202083	0.751921838797917
cami2	plant_associated	S17	std_R100	0.1	Species	459	115	0.0718954248366013	0.28695652173913	10241295	13620159	2421919	1983608	5835768	3378864	0.549745580948658	0.177818702410155	0.417515876735951	4.00123067579461	1.76852722497586	0.177818702410155	0.428465482671678	0.145637653716084	0.248078161202083	0.751921838797917
